"id","codigo","nome","data_criacao","gtin","localizacao","situacao","preco","preco_promocional","preco_custo","preco_custo_medio","unidade","tipoVariacao","descricao","valor_unitario","quantidade","fornecedor","estoque","categoria","marca","createdAt","updatedAt"
"818529699","U07FB087-28-10","Chuteira Futsal Infantil Umbro Class 2.2 U07FB087 - 28 - Preto/Verde","11/06/2024 15:16:37","7909943259465","","A","169.90","0.00","83.71","83.71","PR","V",NULL,"0.00","1","DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S.A.",2,"INFANTIL MASCULINO >> CHUTEIRA FUTSAL","Umbro","2024-07-19 13:25:07.422+00","2025-04-11 14:33:23.063+00"
"818529705","U07FB087-29-11","Chuteira Futsal Infantil Umbro Class 2.2 U07FB087 - 29 - Preto/Verde","11/06/2024 15:16:37","7909943259472","","A","169.90","0.00","83.71","83.71","PR","V",NULL,"0.00","1","DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S.A.",2,"INFANTIL MASCULINO >> CHUTEIRA FUTSAL","Umbro","2024-07-19 13:25:09.354+00","2025-04-11 14:33:24.688+00"
"818529709","U07FB087-30-12","Chuteira Futsal Infantil Umbro Class 2.2 U07FB087 - 30 - Preto/Verde","11/06/2024 15:16:38","7909943259489","","A","169.90","0.00","83.71","83.71","PR","V",NULL,"0.00","1","DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S.A.",4,"INFANTIL MASCULINO >> CHUTEIRA FUTSAL","Umbro","2024-07-19 13:25:11.649+00","2025-04-11 14:33:26.3+00"
"818529713","U07FB087-31-13","Chuteira Futsal Infantil Umbro Class 2.2 U07FB087 - 31 - Preto/Verde","11/06/2024 15:16:38","7909943259496","","A","169.90","0.00","83.71","83.71","PR","V",NULL,"0.00","1","DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S.A.",3,"INFANTIL MASCULINO >> CHUTEIRA FUTSAL","Umbro","2024-07-19 13:25:13.881+00","2025-04-11 14:33:27.899+00"
"818529717","U07FB087-32-14","Chuteira Futsal Infantil Umbro Class 2.2 U07FB087 - 32 - Preto/Verde","11/06/2024 15:16:38","7909943259502","","A","169.90","0.00","83.71","83.71","PR","V",NULL,"0.00","1","DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S.A.",6,"INFANTIL MASCULINO >> CHUTEIRA FUTSAL","Umbro","2024-07-19 13:25:16.507+00","2025-04-11 14:34:02.307+00"
"818529721","U07FB087-33-15","Chuteira Futsal Infantil Umbro Class 2.2 U07FB087 - 33 - Preto/Verde","11/06/2024 15:16:38","7909943259519","","A","169.90","0.00","83.71","83.71","PR","V",NULL,"0.00","1","DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S.A.",5,"INFANTIL MASCULINO >> CHUTEIRA FUTSAL","Umbro","2024-07-19 13:25:18.475+00","2025-04-11 14:34:04.554+00"
"818529724","U07FB087-34-16","Chuteira Futsal Infantil Umbro Class 2.2 U07FB087 - 34 - Preto/Verde","11/06/2024 15:16:39","7909943259526","","A","169.90","0.00","83.71","83.71","PR","V",NULL,"0.00","1","DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S.A.",6,"INFANTIL MASCULINO >> CHUTEIRA FUTSAL","Umbro","2024-07-19 13:25:20.15+00","2025-04-11 14:34:06.869+00"
"818529727","U07FB087-35-17","Chuteira Futsal Infantil Umbro Class 2.2 U07FB087 - 35 - Preto/Verde","11/06/2024 15:16:39","7909943259533","","A","169.90","0.00","83.71","83.71","PR","V",NULL,"0.00","1","DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S.A.",6,"INFANTIL MASCULINO >> CHUTEIRA FUTSAL","Umbro","2024-07-19 13:25:21.84+00","2025-04-11 14:34:09.112+00"
"818529730","U07FB087-36-18","Chuteira Futsal Infantil Umbro Class 2.2 U07FB087 - 36 - Preto/Verde","11/06/2024 15:16:39","7909943259540","","A","169.90","0.00","83.71","83.71","PR","V",NULL,"0.00","1","DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S.A.",4,"INFANTIL MASCULINO >> CHUTEIRA FUTSAL","Umbro","2024-07-19 13:25:23.62+00","2025-04-11 14:34:10.919+00"
"819453710","43767256-35-1","Tênis Olympikus Alfa 2 Esportivo Feminino 43767256 - 35 - Preto","17/06/2024 11:47:01","7894929123970","","A","199.90","0.00","85.86","85.86","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",0,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 13:59:21.028+00","2025-04-01 16:40:02.168+00"
"819453714","43767256-36-2","Tênis Olympikus Alfa 2 Esportivo Feminino 43767256 - 36 - Preto","17/06/2024 11:47:01","7894929123987","","A","199.90","0.00","85.86","85.86","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",0,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 13:59:22.657+00","2025-04-01 16:40:04.964+00"
"819453717","43767256-37-3","Tênis Olympikus Alfa 2 Esportivo Feminino 43767256 - 37 - Preto","17/06/2024 11:47:02","7894929123994","","A","199.90","0.00","85.86","85.86","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",0,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 13:59:24.261+00","2025-04-01 16:40:06.782+00"
"819453720","43767256-38-4","Tênis Olympikus Alfa 2 Esportivo Feminino 43767256 - 38 - Preto","17/06/2024 11:47:02","7894929124007","","A","199.90","0.00","85.86","85.86","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",0,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 13:59:25.925+00","2025-04-01 16:40:08.727+00"
"819453723","43767256-39-5","Tênis Olympikus Alfa 2 Esportivo Feminino 43767256 - 39 - Preto","17/06/2024 11:47:02","7894929124014","","A","199.90","0.00","85.86","85.86","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",0,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 13:59:27.616+00","2025-04-01 16:40:11.001+00"
"819453726","43767256-40-6","Tênis Olympikus Alfa 2 Esportivo Feminino 43767256 - 40 - Preto","17/06/2024 11:47:02","7894929124021","","A","199.90","0.00","85.86","85.86","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",0,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 14:00:00.446+00","2025-04-01 16:40:13.359+00"
"819453729","43767256-35-7","Tênis Olympikus Alfa 2 Esportivo Feminino 43767256 - 35 - Preto/Rosa","17/06/2024 11:47:02","7894756346016","","A","199.90","0.00","85.86","85.86","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",0,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 13:59:21.835+00","2025-04-01 16:40:03.064+00"
"819453733","43767256-36-8","Tênis Olympikus Alfa 2 Esportivo Feminino 43767256 - 36 - Preto/Rosa","17/06/2024 11:47:02","7893659634640","","A","199.90","0.00","85.86","85.86","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",0,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 13:59:23.421+00","2025-04-01 16:40:05.815+00"
"819453736","43767256-37-9","Tênis Olympikus Alfa 2 Esportivo Feminino 43767256 - 37 - Preto/Rosa","17/06/2024 11:47:02","7893659634954","","A","199.90","0.00","85.86","85.86","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",0,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 13:59:25.077+00","2025-04-01 16:40:07.715+00"
"819453739","43767256-38-10","Tênis Olympikus Alfa 2 Esportivo Feminino 43767256 - 38 - Preto/Rosa","17/06/2024 11:47:03","7893659634961","","A","199.90","0.00","85.86","85.86","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",0,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 13:59:26.749+00","2025-04-01 16:40:09.922+00"
"819453743","43767256-39-11","Tênis Olympikus Alfa 2 Esportivo Feminino 43767256 - 39 - Preto/Rosa","17/06/2024 11:47:03","7893659634978","","A","199.90","0.00","85.86","85.86","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",0,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 13:59:28.419+00","2025-04-01 16:40:12.226+00"
"819456426","43767256","Tênis Olympikus Alfa 2 Esportivo Feminino 43767256","17/06/2024 11:57:05","","","A","199.90","0.00","0.00","0.00","PR","P",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",0,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 13:59:20.12+00","2025-04-01 16:39:27.249+00"
"819799498","ML373V2-44-7","Tênis New Balance 373v2 Masculino ML373V2 - 39 - Preto/Verde","18/06/2024 15:17:02","7909943402915","","A","699.90","0.00","250.27","250.27","PR","V",NULL,"0.00","1","NEW BRASIL ARTIGOS ESPORTIVOS LTDA",4,"MASCULINO >> TÊNIS CASUAL","New Balance","2024-07-19 13:57:14.301+00","2025-04-01 16:34:26.682+00"
"819799501","ML373V2-40-8","Tênis New Balance 373v2 Masculino ML373V2 - 40 - Preto/Verde","18/06/2024 15:17:02","7909943402922","","A","699.90","0.00","250.27","250.27","PR","V",NULL,"0.00","1","NEW BRASIL ARTIGOS ESPORTIVOS LTDA",4,"MASCULINO >> TÊNIS CASUAL","New Balance","2024-07-19 13:57:16.429+00","2025-04-01 16:35:00.106+00"
"819799507","ML373V2-41-9","Tênis New Balance 373v2 Masculino ML373V2 - 41 - Preto/Verde","18/06/2024 15:17:02","7909943402939","","A","699.90","0.00","250.27","250.27","PR","V",NULL,"0.00","1","NEW BRASIL ARTIGOS ESPORTIVOS LTDA",4,"MASCULINO >> TÊNIS CASUAL","New Balance","2024-07-19 13:57:18.315+00","2025-04-01 16:35:04.187+00"
"819799510","ML373V2-42-10","Tênis New Balance 373v2 Masculino ML373V2 - 42 - Preto/Verde","18/06/2024 15:17:03","7909943402946","","A","699.90","0.00","250.27","250.27","PR","V",NULL,"0.00","1","NEW BRASIL ARTIGOS ESPORTIVOS LTDA",4,"MASCULINO >> TÊNIS CASUAL","New Balance","2024-07-19 13:57:20.163+00","2025-04-01 16:35:06.961+00"
"819799513","ML373V2-43-11","Tênis New Balance 373v2 Masculino ML373V2 - 43 - Preto/Verde","18/06/2024 15:17:03","7909943402953","","A","699.90","0.00","250.27","250.27","PR","V",NULL,"0.00","1","NEW BRASIL ARTIGOS ESPORTIVOS LTDA",1,"MASCULINO >> TÊNIS CASUAL","New Balance","2024-07-19 13:57:31.113+00","2025-04-01 16:35:10.588+00"
"819799518","ML373V2-44-12","Tênis New Balance 373v2 Masculino ML373V2 - 44 - Preto/Verde","18/06/2024 15:17:03","7909943402960","","A","699.90","0.00","250.27","250.27","PR","V",NULL,"0.00","1","NEW BRASIL ARTIGOS ESPORTIVOS LTDA",1,"MASCULINO >> TÊNIS CASUAL","New Balance","2024-07-19 13:57:31.907+00","2025-04-01 16:35:13.097+00"
"819799523","M680V8-39-1","Tênis New Balance Fresh Foam Corrida Masculino M680V8 - 39 - Preto/Branco","18/06/2024 15:17:03","7909943036370","","A","699.90","0.00","300.34","300.34","PR","V",NULL,"0.00","1","NEW BRASIL ARTIGOS ESPORTIVOS LTDA",2,"MASCULINO >> TÊNIS CORRIDA","New Balance","2024-07-19 13:59:14.711+00","2025-04-01 16:39:06.316+00"
"819799526","M680V8-40-2","Tênis New Balance Fresh Foam Corrida Masculino M680V8 - 40 - Preto/Branco","18/06/2024 15:17:03","7909943036387","","A","699.90","0.00","300.34","300.34","PR","V",NULL,"0.00","1","NEW BRASIL ARTIGOS ESPORTIVOS LTDA",4,"MASCULINO >> TÊNIS CORRIDA","New Balance","2024-07-19 13:59:15.734+00","2025-04-01 16:39:08.253+00"
"819799529","M680V8-41-3","Tênis New Balance Fresh Foam Corrida Masculino M680V8 - 41 - Preto/Branco","18/06/2024 15:17:03","7909943036394","","A","699.90","0.00","300.34","300.34","PR","V",NULL,"0.00","1","NEW BRASIL ARTIGOS ESPORTIVOS LTDA",4,"MASCULINO >> TÊNIS CORRIDA","New Balance","2024-07-19 13:59:16.587+00","2025-04-01 16:39:10.41+00"
"819799533","M680V8-42-4","Tênis New Balance Fresh Foam Corrida Masculino M680V8 - 42 - Preto/Branco","18/06/2024 15:17:04","7909943036400","","A","699.90","0.00","300.34","300.34","PR","V",NULL,"0.00","1","NEW BRASIL ARTIGOS ESPORTIVOS LTDA",3,"MASCULINO >> TÊNIS CORRIDA","New Balance","2024-07-19 13:59:17.588+00","2025-04-01 16:39:12.479+00"
"819799537","M680V8-43-5","Tênis New Balance Fresh Foam Corrida Masculino M680V8 - 43 - Preto/Branco","18/06/2024 15:17:04","7909943036417","","A","699.90","0.00","300.34","300.34","PR","V",NULL,"0.00","1","NEW BRASIL ARTIGOS ESPORTIVOS LTDA",1,"MASCULINO >> TÊNIS CORRIDA","New Balance","2024-07-19 13:59:18.369+00","2025-04-01 16:39:14.829+00"
"819799938","M680V8","Tênis New Balance Fresh Foam Corrida Masculino M680V8","18/06/2024 15:18:55","","","A","699.90","0.00","0.00","0.00","PR","P",NULL,"0.00","1","NEW BRASIL ARTIGOS ESPORTIVOS LTDA",0,"MASCULINO >> TÊNIS CORRIDA","New Balance","2024-07-19 13:59:13.954+00","2025-04-01 16:39:05.454+00"
"820099170","W680V8-38","Tênis New Balance 680V8 Corrida Feminino W680V8 - 38 - Preto","20/06/2024 10:42:21","7909943036479","","A","699.90","0.00","300.34","300.34","PR","V",NULL,"0.00","1","NEW BRASIL ARTIGOS ESPORTIVOS LTDA",3,"FEMININO >> TÊNIS CASUAL","New Balance","2024-07-19 13:59:11.662+00","2025-04-01 16:39:02.594+00"
"820099219","W680V8-39","Tênis New Balance 680V8 Corrida Feminino W680V8 - 39 - Preto","20/06/2024 10:42:39","7909943036486","","A","699.90","0.00","300.34","300.34","PR","V",NULL,"0.00","1","NEW BRASIL ARTIGOS ESPORTIVOS LTDA",1,"FEMININO >> TÊNIS CASUAL","New Balance","2024-07-19 13:59:12.827+00","2025-04-01 16:39:04.406+00"
"820149494","5462111-34-13","Sandália Moleca Rasteira Feminina 5462.111 - 34 - Branco","20/06/2024 15:05:56","7909914249822","","A","99.90","0.00","28.88","28.88","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> SANDÁLIA","Moleca","2024-07-19 13:34:27.538+00","2025-04-11 14:53:19.171+00"
"820149497","5462111-35-14","Sandália Moleca Rasteira Feminina 5462.111 - 35 - Branco","20/06/2024 15:05:56","7909914249839","","A","99.90","0.00","28.88","28.88","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> SANDÁLIA","Moleca","2024-07-19 13:35:02.884+00","2025-04-11 14:53:21.552+00"
"820149500","5462111-36-15","Sandália Moleca Rasteira Feminina 5462.111 - 36 - Branco","20/06/2024 15:05:56","7909914249846","","A","99.90","0.00","28.88","28.88","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> SANDÁLIA","Moleca","2024-07-19 13:35:06.267+00","2025-04-11 14:53:23.865+00"
"820149503","5462111-37-16","Sandália Moleca Rasteira Feminina 5462.111 - 37 - Branco","20/06/2024 15:05:56","7909914249860","","A","99.90","0.00","28.88","28.88","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> SANDÁLIA","Moleca","2024-07-19 13:35:10.422+00","2025-04-11 14:53:26.253+00"
"820149506","5462111-38-17","Sandália Moleca Rasteira Feminina 5462.111 - 38 - Branco","20/06/2024 15:05:56","7909914249884","","A","99.90","0.00","28.88","28.88","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",1,"FEMININO >> SANDÁLIA","Moleca","2024-07-19 13:35:14.044+00","2025-04-11 14:54:02.999+00"
"820149509","5462111-39-18","Sandália Moleca Rasteira Feminina 5462.111 - 39 - Branco","20/06/2024 15:05:56","7909914249891","","A","99.90","0.00","28.88","28.88","PR","V",NULL,"0.00","1","CALCADOS BEIRA RIO S/A",0,"FEMININO >> SANDÁLIA","Moleca","2024-07-19 13:35:17.395+00","2025-04-11 14:54:05.922+00"
"820320557","346907-34-1","Bota Bottero Cano Médio Salto Bloco Couro Feminina 346907 - 34 - Marrom","21/06/2024 16:26:25","7900039423562","","A","299.90","0.00","131.10","131.10","PR","V",NULL,"0.00","1","CALCADOS BOTTERO LTDA",2,"FEMININO >> BOTAS","Bottero","2024-07-19 13:16:12.418+00","2025-04-11 14:17:02.379+00"
"820320560","346907-35-2","Bota Bottero Cano Médio Salto Bloco Couro Feminina 346907 - 35 - Marrom","21/06/2024 16:26:25","7900039423579","","A","299.90","0.00","131.09","131.09","PR","V",NULL,"0.00","1","CALCADOS BOTTERO LTDA",2,"FEMININO >> BOTAS","Bottero","2024-07-19 13:16:14.672+00","2025-04-11 14:17:04.945+00"
"820320563","346907-36-3","Bota Bottero Cano Médio Salto Bloco Couro Feminina 346907 - 36 - Marrom","21/06/2024 16:26:25","7900039423586","","A","299.90","0.00","131.09","131.09","PR","V",NULL,"0.00","1","CALCADOS BOTTERO LTDA",2,"FEMININO >> BOTAS","Bottero","2024-07-19 13:16:17.516+00","2025-04-11 14:17:06.834+00"
"820320566","346907-37-4","Bota Bottero Cano Médio Salto Bloco Couro Feminina 346907 - 37 - Marrom","21/06/2024 16:26:25","7900039423593","","A","299.90","0.00","131.09","131.09","PR","V",NULL,"0.00","1","CALCADOS BOTTERO LTDA",0,"FEMININO >> BOTAS","Bottero","2024-07-19 13:16:19.496+00","2025-04-11 14:17:09.143+00"
"820320570","346907-38-5","Bota Bottero Cano Médio Salto Bloco Couro Feminina 346907 - 38 - Marrom","21/06/2024 16:26:25","7900039423609","","A","299.90","0.00","131.09","131.09","PR","V",NULL,"0.00","1","CALCADOS BOTTERO LTDA",0,"FEMININO >> BOTAS","Bottero","2024-07-19 13:16:21.085+00","2025-04-11 14:17:11.782+00"
"820320573","346907-39-6","Bota Bottero Cano Médio Salto Bloco Couro Feminina 346907 - 39 - Marrom","21/06/2024 16:26:25","7900039423616","","A","299.90","0.00","131.10","131.10","PR","V",NULL,"0.00","1","CALCADOS BOTTERO LTDA",0,"FEMININO >> BOTAS","Bottero","2024-07-19 13:16:22.897+00","2025-04-11 14:17:13.59+00"
"820618750","106049049-3738-1","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 37/38 - Preto/Preto","24/06/2024 16:27:09","7894756577434","","A","199.90","0.00","96.59","96.59","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",6,"ADULTO UNISSEX >> CHINELO","Mizuno","2024-07-19 13:24:28.055+00","2025-04-11 14:33:09.352+00"
"820618753","106049049-3940-2","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 39/40 - Preto/Preto","24/06/2024 16:27:10","7893659603752","","A","199.90","0.00","96.59","96.59","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",12,"ADULTO UNISSEX >> CHINELO","Mizuno","2024-07-19 13:24:29.683+00","2025-04-11 14:33:13.463+00"
"820618756","106049049-4142-3","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 41/42 - Preto/Preto","24/06/2024 16:27:10","7893659603837","","A","199.90","0.00","96.59","96.59","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",5,"ADULTO UNISSEX >> CHINELO","Mizuno","2024-07-19 13:25:02.667+00","2025-04-11 14:33:16.912+00"
"820618759","106049049-4344-4","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 43/44 - Preto/Preto","24/06/2024 16:27:10","7893659603769","","A","199.90","0.00","96.59","96.59","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",0,"ADULTO UNISSEX >> CHINELO","Mizuno","2024-07-19 13:25:04.396+00","2025-04-11 14:33:20.581+00"
"820619659","106049049","Chinelo Unissex Mizuno Slide Enerzy 106049049","24/06/2024 16:30:04","","","A","199.90","0.00","0.00","0.00","PR","P",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",0,"ADULTO UNISSEX >> CHINELO","Mizuno","2024-07-19 13:24:26.44+00","2025-04-11 14:33:05.477+00"
"821297428","106049049-3738-5","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 37/38 - Preto","27/06/2024 12:29:12","7894756012027","","A","199.90","0.00","96.59","96.59","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",2,"ADULTO UNISSEX >> CHINELO","Mizuno","2024-07-19 13:24:27.234+00","2025-04-11 14:33:08.327+00"
"821297431","106049049-3940-6","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 39/40 - Preto","27/06/2024 12:29:13","7894756012089","","A","199.90","0.00","96.59","96.59","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",0,"ADULTO UNISSEX >> CHINELO","Mizuno","2024-07-19 13:24:28.869+00","2025-04-11 14:33:12.546+00"
"821297434","106049049-4142-7","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 41/42 - Preto","27/06/2024 12:29:13","7894756005159","","A","199.90","0.00","96.59","96.59","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",0,"ADULTO UNISSEX >> CHINELO","Mizuno","2024-07-19 13:25:00.955+00","2025-04-11 14:33:16.113+00"
"821297437","106049049-4344-8","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 43/44 - Preto","27/06/2024 12:29:13","7894756005388","","A","199.90","0.00","96.59","96.59","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",0,"ADULTO UNISSEX >> CHINELO","Mizuno","2024-07-19 13:25:03.484+00","2025-04-11 14:33:19.702+00"
"821804891","43498240-MRHO-40","Tênis Olympikus Ultraleve 156g Slip on Feminino 43498240 - 40 - Marinho","01/07/2024 14:32:08","7893659882270","","A","239.90","0.00","123.42","123.42","PR","V",NULL,"0.00","1","VULCABRAS - CE CALCADOS E ARTIGOS ESPORTIVOS S/A",0,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 14:05:15.909+00","2025-04-01 16:49:18.853+00"
"821804894","43498240-MRHO-41","Tênis Olympikus Ultraleve 156g Slip on Feminino 43498240 - 41 - Marinho","01/07/2024 14:32:08","7893659882065","","A","239.90","0.00","123.42","123.42","PR","V",NULL,"0.00","1","VULCABRAS - CE CALCADOS E ARTIGOS ESPORTIVOS S/A",0,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 14:05:17.627+00","2025-04-01 16:49:20.532+00"
"821804897","43498240-PRETO-35","Tênis Olympikus Ultraleve 156g Slip on Feminino 43498240 - 35 - Preto","01/07/2024 14:32:08","7893659881990","","A","239.90","0.00","123.42","123.42","PR","V",NULL,"0.00","1","VULCABRAS - CE CALCADOS E ARTIGOS ESPORTIVOS S/A",6,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 14:05:06.904+00","2025-04-01 16:49:09.851+00"
"821804901","43498240-PRETO-36","Tênis Olympikus Ultraleve 156g Slip on Feminino 43498240 - 36 - Preto","01/07/2024 14:32:08","7893659882034","","A","239.90","0.00","123.42","123.42","PR","V",NULL,"0.00","1","VULCABRAS - CE CALCADOS E ARTIGOS ESPORTIVOS S/A",19,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 14:05:08.578+00","2025-04-01 16:49:11.857+00"
"821804906","43498240-PRETO-37","Tênis Olympikus Ultraleve 156g Slip on Feminino 43498240 - 37 - Preto","01/07/2024 14:32:08","7893659882461","","A","239.90","0.00","123.42","123.42","PR","V",NULL,"0.00","1","VULCABRAS - CE CALCADOS E ARTIGOS ESPORTIVOS S/A",19,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 14:05:10.525+00","2025-04-01 16:49:13.787+00"
"821804909","43498240-PRETO-38","Tênis Olympikus Ultraleve 156g Slip on Feminino 43498240 - 38 - Preto","01/07/2024 14:32:08","7893659882171","","A","239.90","0.00","123.42","123.42","PR","V",NULL,"0.00","1","VULCABRAS - CE CALCADOS E ARTIGOS ESPORTIVOS S/A",4,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 14:05:12.505+00","2025-04-01 16:49:16.071+00"
"821804913","43498240-PRETO-39","Tênis Olympikus Ultraleve 156g Slip on Feminino 43498240 - 39 - Preto","01/07/2024 14:32:09","7893659882218","","A","239.90","0.00","123.42","123.42","PR","V",NULL,"0.00","1","VULCABRAS - CE CALCADOS E ARTIGOS ESPORTIVOS S/A",3,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 14:05:14.858+00","2025-04-01 16:49:18.016+00"
"821804916","43498240-PRETO-40","Tênis Olympikus Ultraleve 156g Slip on Feminino 43498240 - 40 - Preto","01/07/2024 14:32:09","7893659882041","","A","239.90","0.00","123.42","123.42","PR","V",NULL,"0.00","1","VULCABRAS - CE CALCADOS E ARTIGOS ESPORTIVOS S/A",0,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 14:05:16.692+00","2025-04-01 16:49:19.682+00"
"821804919","43498240-PRETO-41","Tênis Olympikus Ultraleve 156g Slip on Feminino 43498240 - 41 - Preto","01/07/2024 14:32:09","7893659882058","","A","239.90","0.00","123.42","123.42","PR","V",NULL,"0.00","1","VULCABRAS - CE CALCADOS E ARTIGOS ESPORTIVOS S/A",0,"FEMININO >> TÊNIS ESPORTIVO","Olympikus","2024-07-19 14:05:18.597+00","2025-04-01 16:49:21.651+00"
"822191748","43289302-39-1","Tênis Olympikus Chroma Esportivo Masculino 43289302 - 39 - Preto","03/07/2024 17:26:20","7894929107956","","A","239.90","209.90","107.32","107.32","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",4,"MASCULINO >> TÊNIS CORRIDA","Olympikus","2024-07-19 14:00:22.305+00","2025-04-01 16:42:08.147+00"
"822191751","43289302-40-2","Tênis Olympikus Chroma Esportivo Masculino 43289302 - 40 - Preto","03/07/2024 17:26:20","7894929107963","","A","239.90","209.90","107.32","107.32","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",0,"MASCULINO >> TÊNIS CORRIDA","Olympikus","2024-07-19 14:00:23.224+00","2025-04-01 16:42:09.485+00"
"822191754","43289302-41-3","Tênis Olympikus Chroma Esportivo Masculino 43289302 - 41 - Preto","03/07/2024 17:26:20","7894929108113","","A","239.90","209.90","107.32","107.32","PR","V",NULL,"0.00","1","VULCABRAS BA CALCADOS E ARTIGOS ESPORTIVOS S.A.",8,"MASCULINO >> TÊNIS CORRIDA","Olympikus","2024-07-19 14:00:25.357+00","2025-04-01 16:42:11.657+00"
